Timestamp,Event,Temp_C,Note
23:31:42.655,CYCLE_SLEEP_START,61.1,
23:31:57.671,CYCLE_ACTIVE_START,53.5,
23:32:57.715,CYCLE_SLEEP_START,61.7,
23:33:12.731,CYCLE_ACTIVE_START,53.5,
23:34:12.776,CYCLE_SLEEP_START,61.1,
23:34:27.791,CYCLE_ACTIVE_START,54.0,
23:35:27.840,CYCLE_SLEEP_START,61.7,
23:35:42.855,CYCLE_ACTIVE_START,54.5,
23:36:42.900,CYCLE_SLEEP_START,61.7,
23:36:57.916,CYCLE_ACTIVE_START,54.0,
23:37:57.960,CYCLE_SLEEP_START,62.2,
23:38:12.976,CYCLE_ACTIVE_START,54.0,
23:39:13.020,CYCLE_SLEEP_START,61.7,
23:39:28.036,CYCLE_ACTIVE_START,54.5,
23:40:28.084,CYCLE_SLEEP_START,62.8,
23:40:43.100,CYCLE_ACTIVE_START,54.0,
23:41:43.145,CYCLE_SLEEP_START,62.2,
23:41:58.161,CYCLE_ACTIVE_START,54.0,
23:42:58.206,CYCLE_SLEEP_START,61.7,
23:43:13.222,CYCLE_ACTIVE_START,54.5,
23:44:13.271,CYCLE_SLEEP_START,61.1,
23:44:28.287,CYCLE_ACTIVE_START,54.0,
23:45:28.332,CYCLE_SLEEP_START,61.1,
23:45:43.347,CYCLE_ACTIVE_START,53.5,
23:46:43.398,CYCLE_SLEEP_START,60.0,
23:46:58.413,CYCLE_ACTIVE_START,54.0,
23:47:58.453,CYCLE_SLEEP_START,60.6,
23:48:13.469,CYCLE_ACTIVE_START,54.0,
23:49:13.514,CYCLE_SLEEP_START,61.1,
23:49:28.530,CYCLE_ACTIVE_START,54.0,
23:50:28.578,CYCLE_SLEEP_START,60.0,
23:50:43.594,CYCLE_ACTIVE_START,52.9,
23:51:43.639,CYCLE_SLEEP_START,62.8,
23:51:58.655,CYCLE_ACTIVE_START,54.5,
23:52:58.705,CYCLE_SLEEP_START,61.7,
23:53:13.720,CYCLE_ACTIVE_START,53.5,
23:54:13.760,CYCLE_SLEEP_START,61.7,
23:54:28.775,CYCLE_ACTIVE_START,54.0,
23:55:28.824,CYCLE_SLEEP_START,61.7,
23:55:43.840,CYCLE_ACTIVE_START,54.0,
23:56:43.885,CYCLE_SLEEP_START,62.2,
23:56:58.901,CYCLE_ACTIVE_START,54.0,
23:57:58.945,CYCLE_SLEEP_START,61.7,
23:58:13.961,CYCLE_ACTIVE_START,54.0,
23:59:14.014,CYCLE_SLEEP_START,63.4,
23:59:29.030,CYCLE_ACTIVE_START,54.0,
00:00:29.075,CYCLE_SLEEP_START,60.6,
00:00:44.091,CYCLE_ACTIVE_START,54.0,
00:01:44.136,CYCLE_SLEEP_START,61.1,
00:01:59.151,CYCLE_ACTIVE_START,53.5,
00:02:59.191,CYCLE_SLEEP_START,62.8,
00:03:14.206,CYCLE_ACTIVE_START,54.5,
00:04:14.251,CYCLE_SLEEP_START,61.1,
00:04:29.266,CYCLE_ACTIVE_START,53.5,
00:05:29.315,CYCLE_SLEEP_START,61.1,
00:05:44.331,CYCLE_ACTIVE_START,54.0,
00:06:44.376,CYCLE_SLEEP_START,60.6,
00:06:59.391,CYCLE_ACTIVE_START,53.5,
00:07:59.437,CYCLE_SLEEP_START,61.1,
00:08:14.452,CYCLE_ACTIVE_START,53.5,
00:09:14.496,CYCLE_SLEEP_START,61.1,
00:09:29.512,CYCLE_ACTIVE_START,54.0,
00:10:29.567,CYCLE_SLEEP_START,59.5,
00:10:44.583,CYCLE_ACTIVE_START,53.5,
00:11:44.621,CYCLE_SLEEP_START,61.1,
00:11:59.636,CYCLE_ACTIVE_START,54.0,
00:12:59.681,CYCLE_SLEEP_START,61.7,
00:13:14.697,CYCLE_ACTIVE_START,54.5,
00:14:14.742,CYCLE_SLEEP_START,61.7,
00:14:29.757,CYCLE_ACTIVE_START,54.0,
00:15:29.806,CYCLE_SLEEP_START,61.1,
00:15:44.822,CYCLE_ACTIVE_START,54.0,
00:16:44.866,CYCLE_SLEEP_START,61.7,
00:16:59.882,CYCLE_ACTIVE_START,54.0,
00:17:59.927,CYCLE_SLEEP_START,61.7,
00:18:14.942,CYCLE_ACTIVE_START,54.5,
